model_name,steer_type,zone,source_family,layer_idx,alpha,target_hit_pct,random_target_hit_pct,original_pct,random_original_pct,mixed_pct,random_mixed_pct,n
Qwen/Qwen2.5-3B,entity_mid,mid,language,18,2.0,0.09090909090909091,0.0,0.09090909090909091,0.12121212121212122,0.8181818181818182,0.8787878787878788,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,18,3.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.9393939393939394,0.9696969696969697,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,20,0.5,0.0,0.0,0.9696969696969697,0.9696969696969697,0.030303030303030304,0.030303030303030304,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,20,1.0,0.0,0.0,0.7272727272727273,0.8787878787878788,0.2727272727272727,0.12121212121212122,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,20,1.5,0.12121212121212122,0.0,0.18181818181818182,0.30303030303030304,0.696969696969697,0.696969696969697,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,20,2.0,0.0,0.0,0.06060606060606061,0.09090909090909091,0.9393939393939394,0.9090909090909091,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,20,3.0,0.0,0.0,0.0,0.0,1.0,1.0,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,22,0.5,0.0,0.0,0.9393939393939394,0.9696969696969697,0.06060606060606061,0.030303030303030304,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,22,1.0,0.030303030303030304,0.0,0.5151515151515151,0.8787878787878788,0.45454545454545453,0.12121212121212122,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,22,1.5,0.12121212121212122,0.0,0.06060606060606061,0.15151515151515152,0.8181818181818182,0.8484848484848485,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,22,2.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.9393939393939394,0.9696969696969697,33
Qwen/Qwen2.5-3B,entity_mid,mid,language,22,3.0,0.0,0.0,0.0,0.0,1.0,1.0,33
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,14,0.5,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,0.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,14,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,14,1.5,0.0,0.0,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.5833333333333334,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,14,2.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.8333333333333334,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,14,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,16,0.5,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,0.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,16,1.0,0.08333333333333333,0.0,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.16666666666666666,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,16,1.5,0.0,0.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,16,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,16,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,18,0.5,0.0,0.0,0.9166666666666666,1.0,0.08333333333333333,0.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,18,1.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.3333333333333333,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,18,1.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,18,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,18,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,20,0.5,0.0,0.0,0.9166666666666666,1.0,0.08333333333333333,0.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,20,1.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,20,1.5,0.08333333333333333,0.0,0.08333333333333333,0.0,0.8333333333333334,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,20,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,20,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,22,0.5,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,0.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,22,1.0,0.08333333333333333,0.0,0.16666666666666666,0.5833333333333334,0.75,0.4166666666666667,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,22,1.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.9166666666666666,0.6666666666666666,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,22,2.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,entity_mid,mid,opposite,22,3.0,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,1.0,12
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,14,0.5,0.0,0.0,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.14285714285714285,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,14,1.0,0.0,0.0,0.5238095238095238,0.42857142857142855,0.47619047619047616,0.5714285714285714,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,14,1.5,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,14,2.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,14,3.0,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,16,0.5,0.0,0.0,0.7142857142857143,0.9047619047619048,0.2857142857142857,0.09523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,16,1.0,0.0,0.0,0.38095238095238093,0.2857142857142857,0.6190476190476191,0.7142857142857143,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,16,1.5,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,16,2.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.9523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,16,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,18,0.5,0.0,0.0,0.7619047619047619,0.7142857142857143,0.23809523809523808,0.2857142857142857,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,18,1.0,0.0,0.0,0.19047619047619047,0.23809523809523808,0.8095238095238095,0.7619047619047619,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,18,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,18,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,18,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,20,0.5,0.0,0.0,0.6190476190476191,0.47619047619047616,0.38095238095238093,0.5238095238095238,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,20,1.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.8571428571428571,0.9047619047619048,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,20,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,20,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,20,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,22,0.5,0.0,0.0,0.5238095238095238,0.38095238095238093,0.47619047619047616,0.6190476190476191,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,22,1.0,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,22,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,22,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,past_tense,22,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,14,0.5,0.0,0.0,0.9523809523809523,0.9047619047619048,0.047619047619047616,0.09523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,14,1.0,0.0,0.0,0.5714285714285714,0.23809523809523808,0.42857142857142855,0.7619047619047619,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,14,1.5,0.0,0.0,0.19047619047619047,0.0,0.8095238095238095,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,14,2.0,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,14,3.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.9523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,16,0.5,0.0,0.0,0.9523809523809523,0.8095238095238095,0.047619047619047616,0.19047619047619047,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,16,1.0,0.0,0.0,0.47619047619047616,0.2857142857142857,0.5238095238095238,0.7142857142857143,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,16,1.5,0.0,0.0,0.09523809523809523,0.0,0.9047619047619048,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,16,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,16,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,18,0.5,0.0,0.0,0.8571428571428571,0.9523809523809523,0.14285714285714285,0.047619047619047616,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,18,1.0,0.0,0.0,0.42857142857142855,0.23809523809523808,0.5714285714285714,0.7619047619047619,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,18,1.5,0.0,0.0,0.09523809523809523,0.047619047619047616,0.9047619047619048,0.9523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,18,2.0,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,18,3.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.9523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,20,0.5,0.0,0.0,0.8095238095238095,0.7619047619047619,0.19047619047619047,0.23809523809523808,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,20,1.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.8571428571428571,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,20,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,20,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,20,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,22,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,22,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,22,1.5,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.9523809523809523,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,22,2.0,0.0,0.0,0.09523809523809523,0.0,0.9047619047619048,1.0,21
Qwen/Qwen2.5-3B,entity_mid,mid,present_participle,22,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,capital,28,0.5,0.9393939393939394,0.0,0.0,0.696969696969697,0.06060606060606061,0.30303030303030304,33
Qwen/Qwen2.5-3B,relation_late,late,capital,28,1.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.9090909090909091,33
Qwen/Qwen2.5-3B,relation_late,late,capital,28,1.5,0.8484848484848485,0.0,0.0,0.0,0.15151515151515152,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,capital,28,2.0,0.09090909090909091,0.0,0.0,0.06060606060606061,0.9090909090909091,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,capital,28,3.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.9393939393939394,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,capital,30,0.5,0.7878787878787878,0.0,0.0,0.6363636363636364,0.21212121212121213,0.36363636363636365,33
Qwen/Qwen2.5-3B,relation_late,late,capital,30,1.0,0.8484848484848485,0.0,0.0,0.09090909090909091,0.15151515151515152,0.9090909090909091,33
Qwen/Qwen2.5-3B,relation_late,late,capital,30,1.5,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,capital,30,2.0,0.06060606060606061,0.0,0.0,0.0,0.9393939393939394,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,capital,30,3.0,0.06060606060606061,0.0,0.0,0.09090909090909091,0.9393939393939394,0.9090909090909091,33
Qwen/Qwen2.5-3B,relation_late,late,capital,32,0.5,0.7575757575757576,0.0,0.030303030303030304,0.5757575757575758,0.21212121212121213,0.42424242424242425,33
Qwen/Qwen2.5-3B,relation_late,late,capital,32,1.0,0.8484848484848485,0.0,0.0,0.15151515151515152,0.15151515151515152,0.8484848484848485,33
Qwen/Qwen2.5-3B,relation_late,late,capital,32,1.5,0.7575757575757576,0.0,0.0,0.06060606060606061,0.24242424242424243,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,capital,32,2.0,0.48484848484848486,0.0,0.0,0.06060606060606061,0.5151515151515151,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,capital,32,3.0,0.12121212121212122,0.0,0.0,0.030303030303030304,0.8787878787878788,0.9696969696969697,33
Qwen/Qwen2.5-3B,relation_late,late,capital,34,0.5,0.7575757575757576,0.0,0.030303030303030304,0.5757575757575758,0.21212121212121213,0.42424242424242425,33
Qwen/Qwen2.5-3B,relation_late,late,capital,34,1.0,0.5757575757575758,0.0,0.0,0.2727272727272727,0.42424242424242425,0.7272727272727273,33
Qwen/Qwen2.5-3B,relation_late,late,capital,34,1.5,0.15151515151515152,0.0,0.0,0.06060606060606061,0.8484848484848485,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,capital,34,2.0,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,capital,34,3.0,0.030303030303030304,0.0,0.0,0.0,0.9696969696969697,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,comparative,28,0.5,0.8333333333333334,0.0,0.0,0.75,0.16666666666666666,0.25,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,28,1.0,0.5,0.0,0.0,0.08333333333333333,0.5,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,28,1.5,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,28,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,28,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,30,0.5,0.5,0.0,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.4166666666666667,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,30,1.5,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,30,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,30,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,32,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,32,1.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.9166666666666666,0.8333333333333334,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,32,1.5,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,32,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,32,3.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,34,0.5,0.08333333333333333,0.0,0.08333333333333333,0.25,0.8333333333333334,0.75,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,34,1.0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,34,1.5,0.25,0.0,0.08333333333333333,0.0,0.6666666666666666,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,34,2.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.75,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,comparative,34,3.0,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,language,28,0.5,0.9090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,33
Qwen/Qwen2.5-3B,relation_late,late,language,28,1.0,0.15151515151515152,0.0,0.0,0.3939393939393939,0.8484848484848485,0.6060606060606061,33
Qwen/Qwen2.5-3B,relation_late,late,language,28,1.5,0.0,0.0,0.0,0.030303030303030304,1.0,0.9696969696969697,33
Qwen/Qwen2.5-3B,relation_late,late,language,28,2.0,0.0,0.0,0.0,0.030303030303030304,1.0,0.9696969696969697,33
Qwen/Qwen2.5-3B,relation_late,late,language,28,3.0,0.0,0.0,0.0,0.06060606060606061,1.0,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,language,30,0.5,0.8484848484848485,0.0,0.0,0.9696969696969697,0.15151515151515152,0.030303030303030304,33
Qwen/Qwen2.5-3B,relation_late,late,language,30,1.0,0.45454545454545453,0.0,0.0,0.3939393939393939,0.5454545454545454,0.6060606060606061,33
Qwen/Qwen2.5-3B,relation_late,late,language,30,1.5,0.0,0.0,0.0,0.06060606060606061,1.0,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,language,30,2.0,0.0,0.0,0.0,0.0,1.0,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,language,30,3.0,0.06060606060606061,0.0,0.0,0.0,0.9393939393939394,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,language,32,0.5,0.5454545454545454,0.0,0.0,0.8484848484848485,0.45454545454545453,0.15151515151515152,33
Qwen/Qwen2.5-3B,relation_late,late,language,32,1.0,0.3939393939393939,0.0,0.0,0.5151515151515151,0.6060606060606061,0.48484848484848486,33
Qwen/Qwen2.5-3B,relation_late,late,language,32,1.5,0.21212121212121213,0.0,0.0,0.2727272727272727,0.7878787878787878,0.7272727272727273,33
Qwen/Qwen2.5-3B,relation_late,late,language,32,2.0,0.21212121212121213,0.0,0.0,0.21212121212121213,0.7878787878787878,0.7878787878787878,33
Qwen/Qwen2.5-3B,relation_late,late,language,32,3.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.9393939393939394,0.9393939393939394,33
Qwen/Qwen2.5-3B,relation_late,late,language,34,0.5,0.30303030303030304,0.0,0.0,0.8787878787878788,0.696969696969697,0.12121212121212122,33
Qwen/Qwen2.5-3B,relation_late,late,language,34,1.0,0.30303030303030304,0.0,0.0,0.42424242424242425,0.696969696969697,0.5757575757575758,33
Qwen/Qwen2.5-3B,relation_late,late,language,34,1.5,0.15151515151515152,0.0,0.0,0.12121212121212122,0.8484848484848485,0.8787878787878788,33
Qwen/Qwen2.5-3B,relation_late,late,language,34,2.0,0.15151515151515152,0.0,0.0,0.030303030303030304,0.8484848484848485,0.9696969696969697,33
Qwen/Qwen2.5-3B,relation_late,late,language,34,3.0,0.12121212121212122,0.0,0.0,0.0,0.8787878787878788,1.0,33
Qwen/Qwen2.5-3B,relation_late,late,opposite,28,0.5,0.0,0.0,0.25,0.9166666666666666,0.75,0.08333333333333333,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,28,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,28,1.5,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,28,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,28,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,30,0.5,0.16666666666666666,0.0,0.08333333333333333,0.9166666666666666,0.75,0.08333333333333333,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,30,1.0,0.4166666666666667,0.0,0.0,0.3333333333333333,0.5833333333333334,0.6666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,30,1.5,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,30,2.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,30,3.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,32,0.5,0.0,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,32,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,32,1.5,0.08333333333333333,0.0,0.0,0.16666666666666666,0.9166666666666666,0.8333333333333334,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,32,2.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0.9166666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,32,3.0,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,34,0.5,0.0,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,34,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,34,1.5,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,34,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,opposite,34,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Qwen/Qwen2.5-3B,relation_late,late,past_tense,28,0.5,0.9523809523809523,0.0,0.0,0.42857142857142855,0.047619047619047616,0.5714285714285714,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,28,1.0,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,28,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,28,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,28,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,30,0.5,0.9523809523809523,0.0,0.0,0.6666666666666666,0.047619047619047616,0.3333333333333333,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,30,1.5,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,30,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,30,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,32,0.5,0.9047619047619048,0.0,0.0,0.6666666666666666,0.09523809523809523,0.3333333333333333,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,32,1.0,0.3333333333333333,0.0,0.0,0.14285714285714285,0.6666666666666666,0.8571428571428571,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,32,1.5,0.0,0.0,0.0,0.09523809523809523,1.0,0.9047619047619048,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,32,2.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.9047619047619048,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,32,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,34,0.5,0.8095238095238095,0.0,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.6666666666666666,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,34,1.0,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.9523809523809523,0.8095238095238095,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,34,1.5,0.0,0.0,0.047619047619047616,0.047619047619047616,0.9523809523809523,0.9523809523809523,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,34,2.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.9523809523809523,21
Qwen/Qwen2.5-3B,relation_late,late,past_tense,34,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,present_participle,28,0.5,0.9523809523809523,0.047619047619047616,0.0,0.7142857142857143,0.047619047619047616,0.23809523809523808,21
Qwen/Qwen2.5-3B,relation_late,late,present_participle,28,1.0,0.42857142857142855,0.047619047619047616,0.0,0.19047619047619047,0.5714285714285714,0.7619047619047619,21
Qwen/Qwen2.5-3B,relation_late,late,present_participle,28,1.5,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523,1.0,21
Qwen/Qwen2.5-3B,relation_late,late,present_participle,28,2.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.9523809523809523,21
